Zip,Median,Mean,Pop
11971,70996.5185,95009.3253,5577
11972,75353.151,107626.648,1126
11975,93111.5162,168344.0788,394
11976,89905.484,147241.0736,1955
11977,97953.8624,129727.8064,2408
11978,82515.817,127980.2403,3421
11980,84579.2768,89629.8211,4305
12007,68165,73708,89
12008,71667,80919,424
12009,68447.809,84139.5857,7459
12010,42485.3081,53633.0032,25949
12015,4809.5047,6417.9379,277
12017,66723.1949,96400.2414,382
12018,70812.5018,80223.9926,7393
12019,84968.6372,97506.1269,13358
12020,57471.6637,65897.9412,24363
12022,57321,62944,1008
12023,64864.9956,71716.1834,2119
12024,75954,113441,23
12025,53759.855,74574.0366,5312
12027,75086.8658,82190.8703,3528
12028,55629.245,65791.0307,1307
12029,72991.8418,96504.147,1368
12032,50697.9785,61631.8964,956
12033,77276.4501,84714.9586,7828
12035,49932.014,64200.752,672
12036,44734.2985,52812.899,267
12037,61861.3428,91310.0734,3781
12040,57321,62944,84
12041,67785,103358,412
12042,49989.3666,63422.9514,285
12043,23043.3316,32418.8503,4619
12045,68165,73708,752
12046,67693.0239,73542.216,920
12047,47340.7802,57002.7084,18181
12051,40500.7372,48368.4219,5365
12052,65531.8367,72011.7119,1368
12053,72748.8253,79322.0545,4366
12054,89452.9888,105318.4037,15554
12056,76634.074,82681.9855,2171
12057,44286.1202,53605.0969,1842
12058,49232.8628,67619.9871,1397
12059,65996.1531,72010.0188,1703
12060,69241.1649,93021.3473,1391
12061,76605.7618,89233.5197,8223
12062,61042.2846,74444.0214,1736
12063,63234,75226,330
12064,43733.233,51378.422,530
12065,74934.7544,90235.036,38743
12066,57982.7379,69626.3493,2244
12067,69404.3384,99845.7812,1675
12068,50376.9444,61838.7621,3277
12069,53873,63263,245
12070,54988.242,68531.334,1477
12071,47545,55838,254
12072,54670.4,65606.47,2499
12074,67455.557,80517.469,2973
12075,51161.8032,75655.2956,3252
12076,51808.021,60349.2851,1378
12077,82111.5676,94696.4202,5982
12078,39631.5953,49695.8481,23612
12083,51357.2253,60077.9539,3419
12084,84843.9884,95623.7201,3956
12085,63219,79047,219
12086,58261.8293,69852.4666,1870
12087,57746.77,69936.4366,1025
12089,56188,61939,77
12090,49058.7886,60099.0548,6075
12092,46012.3954,61221.9874,1265
12093,47590.1371,54964.0551,1499
12094,56948.7051,71153.9384,2155
12095,46266.942,58283.6296,12776
12106,60179.5501,74511.4288,2263
12108,44048,69704,480
12110,74236.835,90547.01,20543
12115,75954,113441,221
12116,44214.159,53817.8886,1822
12117,45955.0147,54146.8779,3310
12118,58014.8054,68626.8425,11643
12120,61628.3313,66981.1043,616
12121,65702.1614,74543.4822,1903
12122,55065.4362,64134.2147,4396
12123,58220.7172,71482.3147,5168
12124,56094,69468,627
12125,59688,74234,1391
12130,75433,87645,976
12131,47545,55838,117
12132,75954,113441,388
12134,47133.5742,55274.5697,3709
12136,75934.3888,113265.6297,841
12137,69406.13,77047.2369,1750
12138,56465.5604,63572.3238,3180
12139,44048,69704,274
12140,78045,78198,1654
12143,57697.7096,66551.6353,5252
12144,59476.777,70710.4652,18277
12147,62737.6561,68070.9021,549
12148,99305.8858,107514.7513,3175
12149,44629.5595,52724.4593,2248
12150,56042,70548,759
12151,70492.9333,84490.6284,707
12153,67481.3472,76898.1214,763
12154,70630.4504,76250.393,2710
12155,41541.3125,49132.7827,1748
12156,78978.6818,87686.8948,827
12157,56295.0548,69473.2868,4041
12158,79793.9763,89751.3844,6043
12159,83622.2667,100973.1555,7267
12160,24429.0441,31409.9688,391
12161,90136,104261,132
12164,44048,69704,393
12165,66413,96306,156
12166,54269.8012,64961.5117,1421
12167,30899.1622,34595.8125,1481
12168,63717.855,71874.125,2002
12169,63107.3437,72566.6756,312
12170,66138.5916,76026.436,5183
12172,51250,61285,412
12173,52586.289,67604.174,1801
12174,53264,70809,358
12175,45878.3875,54086.3109,871
12176,43058.4764,53812.849,166
12177,52174.3992,62174.1624,488
12180,43270.1477,56553.696,52373
12182,34650.7807,42860.4467,9901
12183,51417,57344,2281
12184,72879.2313,90121.9124,7062
12185,57209.5046,71409.0987,2207
12186,75527.2281,96584.1589,6260
12187,44479.5377,54901.2952,646
12188,62861.9429,72914.11,10768
12189,51611.658,61486.1094,16593
12190,49231,63180,737
12192,54888.6236,67901.9397,1773
12193,64791.9768,71007.9744,2056
12194,47545,55838,161
12195,59688,74234,228
12196,73423.5187,85710.6577,2754
12197,44185.9579,52463.9427,2297
12198,69252.0072,79794.3203,7199
12202,30073.7523,40534.2229,9909
12203,52240.3287,65317.7229,33802
12204,52329.5086,74572.8138,6838
12205,62986.3322,78551.3691,28240
12206,29383.5724,39183.3005,16207
12207,21287.1,28874.3624,1985
12208,51134.3487,65533.5875,21154
12209,55024.2831,61516.225,9730
12210,30597.6157,43875.9712,9778
12211,75955.336,97673.5195,10791
12222,69271,77839,4
12302,70227.6915,77682.7877,26706
12303,63694.0012,71258.635,27443
12304,42508.8261,53979.709,20582
12305,29048.7944,35928.5381,6140
12306,59266.8156,66852.4828,25105
12307,30339.7682,35032.0598,6713
12308,45308.3763,55526.8781,13655
12309,85500.2327,103582.8762,28275
12401,50557.8891,63156.3214,35239
12404,60222.0501,68945.1389,3509
12405,43149.6812,51232.7392,591
12406,45814.1528,54279.2768,842
12407,43233,53489,144
12409,60089,90820,783
12410,45650.689,59712.597,460
12411,59328.98,68979.38,571
12412,53185.8696,81720.398,605
12413,44041.8342,56898.2104,2901
12414,38297.017,54081.6439,9205
12416,43467,58541,210
12417,62875,73425,729
12418,49961,56116,522
12419,65736.4048,77165.0176,694
12420,51000,61593,382
12421,52859.9363,57442.4144,525
12422,49961,56116,343
12423,49961,56116,970
12424,42656,58063,264
12427,35286,43167,382
12428,42583.0955,49839.839,6704
12429,67303,84728,327
12430,45113.0981,54301.2098,1052
12431,44341.0862,58549.9464,1374
12432,54554,76378,379
12433,63387,78656,509
12434,53308,57690,695
12435,47813,58208,315
12436,35286,43167,624
12438,45461,53354,104
12439,43258.7435,54023.6146,302
12440,67414.4065,81921.723,2086
12441,47072.4098,57575.9688,123
12442,37162.402,46959.5216,974
12443,70824.3244,91054.8317,3880
12444,42656,58063,529
12446,54538.7289,61423.2287,4835
12448,60089,90820,452
12449,51942.8028,67579.3007,3370
12450,35286,43167,200
12451,40910.1815,59778.6868,1437
12452,42656,58063,216
12453,56336,72364,390
12454,43233,53489,294
12455,45253.4862,53657.4505,2174
12456,53705,73654,586
12457,50272.0468,71756.0226,877
12458,50798.2055,59073.8751,3248
12459,45882.3839,53586.8432,205
12460,49961,56116,348
12461,53553,82596,1675
12463,38445,60104,1564
12464,43467,58541,1162
12465,48275.1113,60727.1028,318
12466,62875,73425,2394
12468,44001.8969,54665.6437,1029
12469,60515.0561,66308.1527,720
12470,42083,50468,510
12471,67303,84728,234
12472,56997.2035,69160.3664,1552
12473,42083,50468,758
12474,53308,57690,1174
12475,56621.6464,73342.8656,351
12477,55247.2256,71383.8404,19409
12480,43835.8203,58735.5269,601
12481,53553,82596,1503
12482,42289.2,64095.414,743
12483,50209.1901,61036.6455,332
12484,81391.1138,97782.4933,2773
12485,35286,43167,780
12486,54844,70223,1663
12487,66903.1516,83707.3391,3246
12489,52789.0362,61608.1951,586
12490,56336,72364,95
12491,66124.7045,83057.2584,1715
12492,42656,58063,281
12493,67303,84728,498
12494,53553,82596,817
12495,60089,90820,272
12496,43233,53489,1618
12498,60921.1081,86526.5604,5020
12501,46315.9604,70448.6351,2234
12502,63827.5446,88555.3737,1055
12503,59844,85130,734
12504,61250,78492,961
12507,61250,78492,226
12508,59869.9453,64963.148,19504
12512,70000,92060,166
12513,52857,78372,732
12514,77190.0553,101915.2313,2791
12515,57001.268,69516.944,1381
12516,68886.3005,104991.2115,1690
12517,68929,105085,421
12518,75279.845,94154.9198,5882
12520,83232.67,100218.2774,3193
12521,63481.7848,93115.0622,1516
12522,60821.3744,74118.0238,5244
12523,55006.0214,71717.2445,1665
12524,69062.2056,78091.3846,11904
12525,79215.8762,94264.3288,3018
12526,56051.9859,76084.0043,3597
12527,65583,72945,163
12528,61291.189,77796.6581,12373
12529,54579.1109,92371.9679,2649
12530,52857,78372,162
12531,94978.5377,107908.5863,3411
12533,95652.6481,112998.9606,22335
12534,43949.592,61726.0233,18812
12538,68602.497,81616.3524,14063
12540,89945.8062,106911.9623,7009
12542,63863.5513,78158.6447,5468
12543,67081.9416,69662.5133,3131
12545,62675.7852,95788.0173,4724
12546,57568.7491,70155.1284,3005
12547,63343.847,77674.556,2776
12548,55703.4002,67273.2852,1492
12549,74229.7831,83233.8484,8981
12550,55352.454,68517.3404,52212
12553,72766.5272,82683.0553,22087
12561,63332.5152,82856.4214,16872
12563,82870.1785,96540.6555,7639
12564,74941.4472,101434.2197,6365
12565,52857,78372,1585
12566,77388.2319,85040.0149,10103
12567,60962.0236,74748.6199,2844
12569,87411.5298,100171.8414,9396
12570,88126.9841,101334.4071,6362
12571,72020.0069,88011.3595,11549
12572,67658.5015,95402.4317,9390
12574,62917,85640,196
12575,89613.7229,96766.189,2171
12577,83153.2297,94583.6059,2342
12578,85523.3737,99917.0999,2241
12580,73532.1958,96701.1982,4058
12581,67131.5086,86297.5994,2361
12582,94916.0613,115812.1451,4049
12583,64982.3703,81869.0112,2304
12585,82278,99885,774
12586,65018.6471,74133.0149,11348
12589,72920.6275,82497.3264,13881
12590,77749.174,87929.5372,33400
12592,45834.3692,70624.232,1286
12594,69057.5189,77504.8141,4047
12601,47532.9475,60335.0029,42242
12603,79125.1077,90409.6264,40048
12604,78448,80617,542
12701,33984.8491,47487.6489,11376
12719,51121.5784,68520.5596,1076
12720,55659.1947,66198.1693,214
12721,63712.1334,75558.4274,5779
12722,58125,69905,179
12723,54345.6167,66459.2546,1893
12724,52182,55567,264
12725,29960.4448,37847.4404,170
12726,57405.2587,67130.1123,1183
12729,47321.0588,61870.9956,1949
12732,51415.5328,69092.0632,817
12733,47338.7983,56544.3968,1023
12734,40169.9907,52758.8944,840
12736,59650,68640,150
12737,48011,62473,1471
12738,54997.568,68203.2608,345
12740,7836.2492,9621.9628,302
12741,59650,68640,304
12742,40440.0552,53078.2888,209
12743,51428.176,69116.644,370
12745,53498.172,65435.5015,156
12746,47337.0945,64656.3265,930
12747,45286.3377,53715.6873,1727
12748,53102.9208,60491.5531,2154
12749,43952,48555,394
12750,53598,66184,199
12751,40625,51938,458
12752,57917,67388,177
12754,34528.9031,54670.7341,6715
12758,49840.0394,62266.7463,4142
12759,39992.4996,48027.3726,1751
12760,46657.1496,58885.8616,543
12762,48411.3776,55283.3712,435
12763,47838.0825,60014.9366,872
12764,56077.1624,66721.616,1664
12766,52323.1452,55814.0797,477
12767,59650,68640,101
12768,31233.133,45179.6372,911
12769,59519,73118,275
12770,48011,62473,274
12771,49523.4706,65522.5935,13856
12775,61901,76836,1538
12776,50437.9833,60893.8917,2166
12777,61666.8888,76562.3344,772
12778,55638,66187,694
12779,48039.4567,55968.0866,1889
12780,45682.2092,57257.4127,2255
12781,59519,73118,309
12783,48571.0551,56786.2455,1901
12784,61901,76836,58
12785,52584.9499,65062.2287,1056
12786,51984.9564,60675.2368,579
12787,48763.0944,59860.6128,345
12788,38735.8446,47808.0217,3053
12789,44265.009,53923.196,1652
12790,59068.2638,72002.1937,4289
12791,52045.2282,55790.2978,652
12792,51523,69301,254
12801,42849.2721,53053.8958,14370
12803,54188.4972,61914.5183,7036
12804,63476.2662,75103.7235,23957
12808,51847.958,67263.418,335
12809,61667.4823,65714.6553,3373
12810,44853,61832,644
12811,40391,47583,117
12812,44135,54637,160
12814,57500,66466,1519
12815,51932,67411,905
12816,51267.8526,60865.901,4634
12817,43494.968,55057.136,2146
12819,41800,52870,398
12821,51361,60346,2022
12822,50198.9003,56411.7133,5788
12823,56315.855,69184.4216,201
12824,56502.5728,67570.6112,755
12827,53801.2645,62030.6182,3826
12828,49861.8573,54971.1408,8455
12831,69187.5726,79045.8836,14408
12832,47352.6187,54950.2787,7035
12833,56187.9411,88090.6187,4053
12834,56800.7832,69744.3141,6548
12835,45844.711,57761.4351,2647
12836,51345.9684,66788.494,697
12837,43876.941,51116.1,812
12838,62500,67958,563
12839,44140.2171,52378.567,12046
12841,41800,52870,129
12842,44135,54637,1260
12843,40391,47583,608
12844,51997.3816,61011.1924,236
12845,58345.1624,73043.1799,4974
12846,56573.57,64826.0308,3167
12847,55223.0799,66012.8026,730
12849,44874,52388,322
12850,56451.5767,65113.5034,2249
12851,45583,52968,348
12852,45583,52968,481
12853,41814.792,50374.6956,1655
12855,45423.9852,52863.994,282
12856,40391,47583,221
12857,45069.0881,52856.2865,496
12858,42594,51013,47
12859,59588.238,67833.2584,2009
12860,45549.4541,57547.2129,1154
12861,41800,52870,644
12862,40391,47583,27
12864,44135,54637,47
12865,50658.1236,61767.3563,3562
12866,62848.0065,79881.2305,34669
12870,42657.3207,51183.9001,1678
12871,58493.818,70599.3832,3627
12872,42594,51013,11
12873,50315.872,61224.106,741
12874,51932,67411,179
12878,44853,61832,675
12883,35618.662,50078.4934,5138
12884,52531.411,60402.6221,360
12885,39200.9324,54355.1907,4710
12886,40391,47583,389
12887,44732.7733,52257.0124,5899
12901,42031.1661,51224.9813,27169
12903,49040,52965,88
12910,41858.1814,49214.0828,2464
12911,38688,49779,35
12912,53582.6057,66408.0203,2114
12913,50310.3925,60213.4555,994
12914,38618.4363,49138.7288,919
12916,39771.294,50279.9673,2028
12917,42054.7735,52405.277,1334
12918,55377.1774,62554.4318,2269
12919,50833,59523,2995
12920,43228.4753,53723.3974,2670
12921,54792.0095,60851.6661,2405
12922,38922,45454,61
12923,44556,51852,625
12924,38688,49779,141
12926,40693.3749,51118.3631,2054
12927,38922,45454,272
12928,53369.115,62553.7555,2115
12929,45749.608,52922.2552,4127
12930,37518.9501,45564.0179,614
12932,50673.8748,59969.2816,1372
12933,44556,51852,1
12934,44556,51852,1028
12935,43206.1956,50595.2469,1852
12936,47661.9861,62895.0712,618
12937,38559,49133,1529
12939,53875,59038,167
12941,51623,73493,1286
12942,51438,59227,611
12943,51438,59227,450
12944,18526.8412,23833.6389,1951
12945,39164.3433,54152.8266,669
12946,46442.8636,63866.6943,5079
12950,47625,62931,710
12952,46628.668,53710.4692,600
12953,41765.0419,54784.5839,16245
12955,44836.7221,52544.609,390
12956,40169,51922,1495
12957,39957.1344,50681.0569,1626
12958,40944,48489,1806
12959,40944,48489,1344
12960,40169,51922,1141
12961,40169,51922,101
12962,57225.8591,66174.0247,5499
12964,51438,59227,188
12965,41528,49438,465
12966,40073.6511,50818.6484,2853
12967,41502.6872,49435.3606,1035
12969,47227,58442,451
12970,53513.774,58736.7894,1237
12972,52343.8144,65714.6988,5688
12973,38922,45454,146
12974,40169,51922,1523
12976,53875,59038,238
12977,44737.8372,61961.7561,2197
12978,56516,62576,416
12979,50833,59523,2362
12980,37956.0082,45855.2524,1385
12981,56505.9642,62562.5556,2369
12983,44645.9752,57852.1192,6975
12985,54980.8824,66233.4188,1056
12986,47140.9534,56160.448,6326
12987,51568.2873,73059.9044,152
12989,53875,59038,1074
12992,61376.9522,64433.2505,4586
12993,50337.0093,59414.9525,1719
12996,45105.1835,55563.0759,1955
12997,49960,60329,1128
12998,40169,51922,532
13020,68947,81348,132
13021,45134.8238,56598.4731,40004
13024,28147,35097,1707
13026,54743.0176,64285.5152,1874
13027,65388.1076,77621.8772,29215
13028,48667.4733,58632.4429,1394
13029,65746.9848,72814.5812,5704
13030,55318.8262,66129.0073,3963
13031,61986.0883,74707.793,15105
13032,49862.715,58703.2564,11983
13033,50343.8866,59206.1356,3957
13034,55034.3175,64870.6465,2038
13035,68721.6912,90936.03,8013
13036,49542.3875,60816.3395,8510
13037,57806.7323,64985.5906,8710
13039,72495.8348,79782.7879,14777
13040,47118.7313,58560.8283,2754
13041,77707.0571,81201.5783,9758
13042,50754.576,59195.84,2383
13044,48772.8705,58780.9724,2630
13045,43715.3431,55389.9816,28939
13051,88438,106386,155
13052,47993.576,56857.8831,1677
13053,61019.6171,67924.5032,4239
13054,52631,61232,1558
13057,52353.1043,63144.9794,14986
13060,65452.2723,69366.4943,2913
13061,54998.3534,66072.6096,1069
13062,64375,90094,181
13063,77096.1871,91816.3878,1887
13064,45500,51666,106
13066,80706.58,112209.6967,12290
13068,57048.4997,67332.0688,5463
13069,41521.9068,53927.8565,25186
13071,54130,63455,1048
13072,47520.1201,56156.2955,1158
13073,56655.8182,69792.7824,6322
13074,40712.4187,49143.6567,4704
13076,56596,65285,2148
13077,56566.1783,65709.6508,6786
13078,81789.4591,105196.9221,8291
13080,61588.3956,65991.0832,3687
13081,54130,63455,1101
13082,57000.1557,68578.6364,4931
13083,31286.4563,41268.4354,1273
13084,65524.7703,73562.4066,4338
13087,50448,63697,145
13088,50364.3172,59696.0969,21965
13090,67537.2817,77123.5565,30795
13092,54161.8702,64360.3788,2553
13101,50953.8796,61849.705,2457
13102,54483,60680,98
13103,51488.116,58676.636,325
13104,85107.2236,111193.3473,14502
13108,62228.1488,74338.762,6133
13110,63868.9889,73672.4735,2413
13111,45145.8022,51816.05,1738
13112,67888.4195,78236.45,1951
13113,52324,61656,322
13114,49304.7204,58220.0933,6487
13115,63611,88824,249
13116,65356,66750,3351
13117,53255,59620,235
13118,54912.7921,64139.138,6646
13120,31029.3375,34600.3448,1962
13122,73235.881,98671.4632,994
13123,52761,59594,339
13124,47591,58419,135
13126,46877.245,58351.2038,36649
13131,47507.3843,56396.6199,4001
13132,52344.249,62622.4513,4313
13134,52194,62184,118
13135,52952.2814,66008.3831,6507
13136,47591,58419,529
13138,88438,106386,44
13140,46281.0491,55091.9692,4652
13141,55740.064,71462.1709,680
13142,43949.7258,56712.1561,6553
13143,42889.8522,52666.8476,3315
13144,16584.9403,18921.3755,541
13145,44201,58535,1857
13146,46399.1331,54038.9129,2601
13147,59678.2882,70971.8114,1194
13148,47507.9327,57773.0528,10808
13152,75255.6003,113554.7154,8068
13153,65197,90450,359
13155,47591,58419,613
13156,45375.88,51760.263,2273
13157,52761,59594,913
13158,47785.3585,59478.7695,1937
13159,65006.348,80579.5753,5317
13160,56086.7476,66564.4542,1920
13162,52631,61232,448
13163,59250,61267,334
13164,70875.519,79325.1858,1492
13165,46563.1133,54380.8467,10840
13166,49302.593,59112.0643,5992
13167,49800.798,56718.1,3399
13202,14319.4118,23180.9793,5360
13203,29509.1185,41040.1778,15250
13204,25653.2377,32884.738,20508
13205,29466.392,38434.8957,19967
13206,41094.5207,48458.9092,16681
13207,42721.7769,53001.2875,14811
13208,29887.9764,39943.0941,21502
13209,47372.4493,57348.0676,13433
13210,23758.9726,37457.6332,27631
13211,43048.4606,51941.911,6460
13212,53847.9571,63131.8679,21246
13214,64410.9234,84322.0771,9101
13215,71865.4606,89392.0895,14187
13219,59600.802,68272.8602,15773
13224,57498.0416,73751.8012,8993
13301,45499.8636,55176.0256,119
13302,28337.0907,33696.5939,974
13303,56927.7468,65853.5524,1248
13304,67170.8832,75864.7199,1762
13305,43906,51869,268
13308,52157.4328,58781.131,3708
13309,45956.6245,55725.4378,5981
13310,52314.788,63357.762,541
13312,35694.968,48498.9677,373
13313,42760,52064,630
13314,40588,51113,324
13315,46975.3287,55687.6431,1379
13316,48718.7999,55842.3171,6648
13317,49256.1404,55331.6601,3862
